PMID	DOI	PMCID
1764945	10.1016/0010-7824(91)90020-g	NA
17650035	NA	NA
17650036	NA	NA
17650040	NA	NA
17650042	NA	NA
17650044	NA	NA
17650046	NA	NA
17650047	NA	NA
17650048	NA	NA
17650049	NA	NA
17650050	NA	NA
1765012	NA	NA
1765016	NA	NA
1765017	NA	NA
17652071	10.1098/rstb.2007.2173	PMC2610173
17658081	10.1177/15648265070282S214	NA
17658566	10.1016/j.trstmh.2007.05.005	PMC2673057
17664663	10.1088/0952-4746/27/2/005	NA
17667334	10.1097/QAI.0b013e318141fcc0	PMC3372412
17679769	10.4142/jvs.2007.8.3.237	PMC2868129
17683604	10.1186/1475-2875-6-104	PMC1952069
17685208	10.4314/eamj.v83i12.9494	NA
17685209	10.4314/eamj.v83i12.9495	NA
17685210	10.4314/eamj.v83i12.9496	NA
17685211	NA	NA
17685214	10.4314/eamj.v83i12.9500	NA
17688686	10.1186/1471-2458-7-199	PMC1988819
1768890	10.1111/j.1365-2915.1991.tb00528.x	NA
1768899	10.1111/j.1365-2915.1991.tb00518.x	NA
1768902	10.1111/j.1365-2915.1991.tb00522.x	NA
1768903	10.1111/j.1365-2915.1991.tb00523.x	NA
1768904	10.1111/j.1365-2915.1991.tb00524.x	NA
1768909	10.1111/j.1365-2915.1991.tb00536.x	NA
17690396	NA	NA
17691544	10.1007/s11250-007-9011-7	NA
17696233	10.3748/wjg.v13.i30.4117	PMC4205316
17697090	10.1111/j.1365-3156.2007.01876.x	NA
17698937	10.1177/0962280206071840	NA
17699645	10.1128/JCM.01393-07	PMC2045369
1770515	10.1093/jmedent/28.6.805	NA
17708149	10.4102/ojvr.v74i1.135	NA
17708352	NA	NA
17710125	10.1371/journal.pone.0000707	PMC1940326
17711580	10.1186/1475-2875-6-113	PMC2034389
17713980	10.1371/journal.pmed.0040251	PMC1949845
17713981	10.1371/journal.pmed.0040255	PMC1949846
17716513	10.1258/004947507781524872	NA
17722866	NA	PMC2705333
17725826	10.1186/1471-2458-7-218	PMC2000892
1773676	10.1007/bf01193463	NA
1773679	10.1007/bf01193468	NA
1774264	NA	PMC270375
17765860	10.1016/j.actatropica.2007.07.007	NA
1776711	10.1111/j.1365-2052.1991.tb00702.x	NA
17768499	10.2471/blt.06.034686	PMC2636374
1777792	10.1016/0007-1935(91)90019-J	NA
17785859	10.4049/jimmunol.179.6.4193	PMC2658805
1781000	10.1016/0035-9203(91)90380-h	NA
17827703	10.1271/bbb.70156	NA
17853168	10.1080/13625180701516989	NA
17875107	10.1111/j.1365-2710.2007.00847.x	PMC2653781
17886423	10.4314/eamj.v84i7.9584	NA
17886424	10.4314/eamj.v84i7.9585	NA
17886429	10.4314/eamj.v84i7.9590	NA
17889242	10.1016/S0140-6736(07)61477-9	PMC2117339
17892194	10.4314/eamj.v84i5.9527	NA
17892196	10.4314/eamj.v84i5.9529	NA
17892198	10.4314/eamj.v84i5.9531	NA
17894248	10.4314/eamj.v84i4.9518	NA
17894249	NA	NA
17894255	10.4314/eamj.v84i4.9525	NA
17900585	10.1016/j.ijgo.2007.06.053	NA
17903098	10.1089/bfm.2007.0009	PMC3381953
17904318	10.1016/j.jep.2007.08.033	NA
1790673	10.1016/0305-0491(91)90145-4	NA
1790674	10.1016/0305-0491(91)90146-5	NA
17908811	10.1128/IAI.00970-07	PMC2168322
17911229	10.2527/jas.2007-0467	NA
17915267	10.1016/j.trstmh.2007.08.008	NA
17915505	10.1603/0022-2585(2007)44[758:soisoa]2.0.co;2	NA
17919201	10.1111/j.1365-4632.2007.03458.x	NA
1792229	10.1007/bf00931019	NA
1792679	NA	NA
17928808	10.1038/sj.ejcn.1602919	NA
17935732	10.1016/j.jinsphys.2007.08.013	NA
17940949	10.1086/520609	NA
17941486	10.1007/s11250-006-4408-2	NA
17942704	10.1073/pnas.0611107104	PMC2040447
17943221	10.1007/s00128-007-9286-4	NA
17943224	10.1007/s00128-007-9278-4	NA
17943556	10.1080/10286020600979480	NA
17945537	10.1016/j.clim.2007.08.007	PMC2257984
17948297	10.1002/ca.20550	NA
17950960	10.1016/j.vaccine.2007.07.057	PMC2702749
17951110	10.1016/j.pt.2007.08.014	NA
17954683	10.1196/annals.1425.010	NA
17955006	10.1057/palgrave.jphp.3200152	NA
17958990	NA	NA
1796242	NA	NA
1796525	10.1007/bf02357104	NA
17967143	10.1080/10410230701626729	NA
1796864	10.1080/00034983.1991.11812548	NA
1796878	10.1080/00034983.1991.11812581	NA
17969710	10.1007/s11250-007-9013-5	NA
17969711	10.1007/s11250-007-9015-3	NA
17969712	10.1007/s11250-007-9014-4	NA
17970002	10.4314/eamj.v84i8.9541	NA
17970003	10.4314/eamj.v84i8.9542	NA
17970004	10.4314/eamj.v84i8.9543	NA
17970007	10.4314/eamj.v84i7.9546	NA
17970009	10.4314/eamj.v84i7.9548	NA
17971117	10.1111/j.1469-7580.2007.00817.x	PMC2375846
1797534	NA	NA
1797537	NA	NA
1797538	NA	NA
17976041	10.1111/j.1600-0684.2006.00204.x	NA
17977564	10.1016/j.marpolbul.2007.09.028	NA
17978067	NA	NA
1797824	10.1016/0378-4347(91)80213-v	NA
17983665	10.1016/j.vetimm.2007.09.012	NA
17985577	NA	NA
17991686	10.1136/sti.2007.027508	NA
17994373	10.1080/03630260701587638	NA
17996116	10.1186/1475-2875-6-145	PMC2204020
17996412	10.1016/j.jep.2007.09.024	NA
1800079	NA	NA
1800080	NA	NA
1800087	NA	NA
1800098	NA	NA
18005422	10.1186/1475-2875-6-151	PMC2194691
18005511	10.1258/095646207782212342	NA
18006525	10.1093/heapol/czm031	NA
18008255	10.1086/522006	NA
1801345	10.1016/0035-9203(91)90443-3	NA
18018931	NA	NA
18025888	10.1097/QAD.0b013e3282f2704a	NA
18030279	NA	NA
18038278	10.1080/13691050701519730	NA
1803850	10.3109/00016359109005923	NA
18047189	10.1603/0022-2585(2007)44[923:edasoa]2.0.co;2	PMC2705338
1805217	10.1007/bf00928688	NA
18053226	10.1186/1752-1947-1-170	PMC2225419
18054383	10.1016/j.placenta.2007.10.007	NA
18057984	10.1007/s00268-007-9301-2	NA
18065175	10.1016/j.jep.2007.09.021	NA
18067489	10.1111/j.1423-0410.2007.01012.x	PMC2607521
18068136	10.1016/j.actatropica.2007.09.010	NA
18070892	10.1128/IAI.01244-07	PMC2223472
18071612	10.1080/17290376.2007.9724882	NA
18074964	10.4314/eamj.v84i9.9555	NA
18076560	10.1111/j.1365-3156.2007.01960.x	NA
18076778	10.1017/S000748530700541X	NA
18090401	10.1097/QAD.0b013e3282f27035	NA
18096647	10.1136/sti.2007.028795	NA
1812605	NA	NA
1813300	NA	NA
18154197	10.4314/eamj.v84i9.9556	NA
18154198	10.4314/eamj.v84i9.9557	NA
18154199	10.4314/eamj.v84i9.9558	NA
18154200	10.4314/eamj.v84i9.9559	NA
18154201	10.4314/eamj.v84i9.9560	NA
18154202	10.4314/eamj.v84i9.9561	NA
18162940	10.1097/INF.0b013e31814da70c	PMC2382474
18165469	NA	PMC2669774
18165471	NA	NA
18165501	NA	NA
18171213	10.1086/524019	PMC2358944
18180121	10.1016/j.jep.2007.11.022	NA
18180543	10.3390/ijerph200704040008	PMC3732403
18187788	NA	NA
18188441	NA	PMC2174593
18190483	10.1111/j.1440-172X.2007.00660.x	NA
18198004	10.1017/S0021932007002647	NA
18202950	10.1080/03079450701784891	NA
18205047	10.1007/s10903-008-9116-8	NA
1820769	10.1111/j.1600-051x.1991.tb00112.x	NA
1821158	NA	NA
18215481	10.1016/j.jep.2007.11.041	NA
18217867	10.1111/j.1708-8305.2007.00174.x	NA
18232265	10.4314/eamj.v84i10.9562	NA
18232266	10.4314/eamj.v84i10.9563	NA
18232267	10.4314/eamj.v84i10.9564	NA
18232271	10.4314/eamj.v84i10.9568	NA
18234452	10.1016/j.fitote.2007.11.010	NA
18237045	10.4102/jsava.v78i3.314	NA
18240512	10.2987/5605.1	NA
18241235	10.1111/j.1523-1739.2007.00874.x	NA
18243277	10.1016/j.scitotenv.2007.12.035	NA
18248771	10.1016/S1474-4422(07)70331-9	PMC2258310
18249012	10.1016/j.seizure.2007.11.028	PMC3428880
18250175	10.1128/IAI.01420-07	PMC2292852
18252000	10.1186/1475-2875-7-29	PMC2266770
18254466	10.4314/eamj.v84i6.9533	NA
18254469	10.4314/eamj.v84i6.9536	NA
18254472	10.4314/eamj.v84i6.9539	NA
18254473	10.4314/eamj.v84i6.9540	NA
18256441	NA	NA
18257986	10.3201/eid1310.070400	PMC2851538
18259776	10.1007/s00436-008-0897-4	PMC2292483
18261215	10.1186/1471-2431-8-5	PMC2270816
18265777	10.1111/j.1875-595x.2007.tb00147.x	NA
18265875	10.1371/journal.pntd.0000164	PMC2238708
18268090	10.1128/AAC.01367-07	PMC2292568
1826981	10.1016/0165-2427(91)90100-q	NA
18270586	10.1371/journal.pone.0001599	PMC2229665
18274285	10.1515/znc-2007-11-1209	NA
18275646	10.1258/ijsa.2007.007117	NA
18280901	10.1016/j.clindermatol.2007.10.005	NA
18281354	10.1177/0890334407310585	NA
18284723	10.1603/0046-225x(2007)36[1018:toatmc]2.0.co;2	NA
18287375	10.1093/jn/138.3.613	NA
18288493	10.1007/s00442-008-0994-1	NA
18291008	10.1111/j.1365-3156.2007.01980.x	PMC2592474
18293127	10.1080/09540120701473849	NA
18293603	NA	NA
18297171	10.2471/blt.07.040402	PMC2647375
18297380	10.1007/s10995-008-0326-4	NA
18298605	10.1111/j.1365-3156.2008.02026.x	PMC2669168
18302825	NA	NA
18303744	10.4314/eamj.v84i11.9571	NA
18303746	10.4314/eamj.v84i11.9573	NA
18303939	10.1371/journal.pmed.0050038	PMC2253602
18304267	10.1111/j.1365-3156.2007.01992.x	PMC2607535
18305129	10.1128/JCM.02190-07	PMC2395083
18307654	10.1111/j.1365-2850.2007.01222.x	NA
18312473	10.1111/j.1365-3156.2008.02031.x	PMC2660514
18312667	10.1186/1475-2875-7-43	PMC2291060
18316390	10.1128/IAI.01585-07	PMC2346713
18317566	10.2119/2007-00093.Owuor	PMC2258160
18318594	10.1371/journal.pmed.0050006	PMC2267809
18320131	10.1007/s00128-008-9372-2	NA
18326173	10.4315/0362-028x-71.2.257	NA
18330442	NA	PMC2206322
18331630	10.1186/1478-7954-6-1	PMC2292687
18332656	10.1097/YCO.0b013e3282f57e24	NA
18337355	NA	NA
18338722	10.4314/eamj.v84i11.9576	NA
18338723	10.4314/eamj.v84i11.9577	NA
18338724	10.4314/eamj.v84i11.9578	NA
18338725	10.4314/eamj.v84i11.9579	NA
18338726	10.4314/eamj.v84i11.9580	NA
18338727	10.4314/eamj.v84i11.9581	NA
18338729	10.4314/eamj.v84i11.9583	NA
18345288	10.1080/13651820701774883	PMC2215354
18349338	10.1176/appi.ap.32.2.154	NA
18351477	10.1080/09540120701583787	NA
18360315	10.1097/OLQ.0b013e3181644b84	NA
18360318	10.1097/OLQ.0b013e31815e6320	NA
18362046	10.1016/j.socscimed.2008.02.003	PMC2682177
18363584	10.1111/j.1365-3156.2008.02067.x	NA
18367583	10.1128/CVI.00385-07	PMC2446627
18371269	NA	NA
18375028	10.1016/j.socscimed.2008.02.007	PMC2682178
18375645	10.1136/sti.2007.028852	PMC3895478
18377654	10.1186/1752-1947-2-95	PMC2329656
1838138	10.1016/0166-6851(91)90164-2	NA
18382741	10.1172/JCI33947	PMC2276784
18384479	10.1111/j.1365-3156.2008.02079.x	NA
18386487	10.1515/znc-2008-1-209	NA
18387849	10.1016/S1473-3099(08)70069-0	PMC2653619
18389376	10.1007/s11524-008-9263-1	PMC2329740
18394826	10.1016/j.gene.2008.01.026	NA
18402306	10.4314/eamj.v84i12.9591	NA
18402308	10.4314/eamj.v84i12.9593	NA
18402309	10.4314/eamj.v84i12.9594	NA
18402311	10.4314/eamj.v84i12.9596	NA
18402312	10.4314/eamj.v84i12.9597	NA
18402313	10.4314/eamj.v84i12.9598	NA
18403077	10.1016/j.socscimed.2008.02.016	PMC2656129
18403079	10.1016/j.socscimed.2008.02.024	NA
18406471	10.1016/j.vetimm.2008.02.019	NA
18408976	10.1245/s10434-008-9900-7	NA
1841244	NA	NA
1841488	NA	NA
1841489	NA	NA
18419240	10.1521/pedi.2008.22.2.217	NA
18422252	10.1007/s11250-007-9068-3	NA
18422558	10.1111/j.1365-2656.2008.01392.x	NA
18424311	10.1016/S0140-6736(08)60575-9	NA
18433451	10.1111/j.1365-2958.2008.06248.x	PMC2440560
18437812	10.2987/5586.1	NA
18440674	10.1016/j.vaccine.2008.02.071	NA
18445258	10.1186/1471-2458-8-143	PMC2397398
18453494	10.1258/td.2007.060173	NA
18455856	10.1016/j.socscimed.2008.02.023	PMC2682176
18456544	10.1016/j.parint.2008.02.003	NA
18460799	10.1271/bbb.70698	NA
18461178	10.1371/journal.pone.0002081	PMC2362695
18465102	10.1007/s00127-008-0360-y	NA
18466201	10.1111/j.1365-3024.2008.01030.x	NA
18467191	10.1016/j.meegid.2008.03.002	NA
18482078	10.1111/j.1365-3156.2008.02072.x	PMC2592476
18482199	10.1111/j.1365-3156.2008.02092.x	PMC2635480
18490308	10.1093/ejechocard/jen124	NA
18493319	10.1371/journal.pone.0002196	PMC2374912
18495913	10.1136/adc.2007.126466	PMC2654065
18498665	10.1186/1746-4269-4-14	PMC2412850
18499363	10.1016/j.earlhumdev.2008.02.003	PMC4825882
1850214	NA	NA
1850314	10.1016/0007-1935(91)90064-T	NA
18507704	10.1111/j.1600-0684.2008.00294.x	NA
18509940	10.1007/s11250-007-9112-3	NA
18510810	10.1179/136485908X278874	NA
18511477	10.1093/tropej/fmn036	NA
18513617	10.1016/S0968-8080(08)31344-5	NA
18523470	10.1057/jphp.2008.3	NA
18524125	10.7748/ns2008.05.22.35.35.c6533	NA
1852486	10.1017/s003118200006248x	NA
1852490	10.1017/s0031182000062533	NA
18525268	10.1097/QAD.0b013e32830162a8	NA
18534600	10.1016/j.ijpara.2008.03.009	PMC2697313
18539351	10.1016/j.ijfoodmicro.2008.04.027	NA
18541764	NA	PMC2582142
18543521	10.4314/eamj.v85i1.9600	NA
18543523	10.4314/eamj.v85i1.9602	NA
18543524	10.4314/eamj.v85i1.9603	NA
18543525	10.4314/eamj.v85i1.9604	NA
18543526	10.4314/eamj.v85i1.9605	NA
18543527	10.4314/eamj.v85i1.9606	NA
18544176	10.1017/S0950268808000848	PMC2696684
18550135	10.1016/j.trstmh.2008.04.039	NA
18554871	10.1016/j.eplepsyres.2008.04.021	PMC2670977
1855498	NA	NA
18557252	10.4314/eamj.v85i2.9611	NA
18557253	10.4314/eamj.v85i2.9612	NA
18557254	10.4314/eamj.v85i2.9613	NA
18557255	10.4314/eamj.v85i2.9614	NA
18557778	10.1111/j.1528-1167.2008.01693.x	PMC3573323
18559367	10.1136/thx.2008.097311	NA
18567014	10.1002/jemt.20608	NA
18568283	10.2471/blt.08.052753	PMC2647465
1858289	10.1016/0304-4017(91)90129-j	NA
1858290	10.1016/0304-4017(91)90130-n	NA
18586156	10.1016/S0140-6736(08)60929-0	NA
18588917	10.1016/j.bbr.2008.05.022	NA
18593738	10.1093/tropej/fmn052	NA
18595879	10.1258/ijsa.2008.007234	PMC2765914
18602218	10.1016/j.vetpar.2008.05.028	NA
18607523	10.1007/s00128-008-9452-3	NA
18608420	10.1080/09638280802133115	NA
18620608	10.1186/1471-2458-8-237	PMC2478685
18628544	10.1258/td.2007.070053	NA
18628547	10.1258/td.2007.070095	PMC3610542
18628561	10.1258/td.2007.070192	NA
18632922	10.1128/CVI.00074-08	PMC2546663
18643797	10.1111/j.1469-7580.2008.00951.x	PMC2644778
18644247	10.1016/j.cbpa.2008.06.019	NA
18644610	10.1016/j.trstmh.2008.06.009	NA
18644763	10.2190/IQ.28.1.d	NA
18647456	NA	NA
18648993	10.1007/s10493-008-9179-1	NA
18649197	10.1080/13691050802012601	NA
18650772	10.1097/OLQ.0b013e318170589d	NA
18651785	10.1371/journal.pmed.0050142	PMC2488181
18651787	10.1371/journal.pmed.0050153	PMC2488191
18653676	10.1093/heapol/czn020	PMC2515408
1865481	NA	NA
18657836	10.1016/j.trstmh.2008.06.006	NA
18662297	10.1111/j.1365-2125.2008.03239.x	PMC2561115
18663882	10.4314/eamj.v85i3.9631	NA
18663884	10.4314/eamj.v85i3.9630	NA
18663885	10.4314/eamj.v85i3.9634	NA
18663888	10.4314/eamj.v85i3.9633	NA
18667091	10.1186/1475-2875-7-146	PMC2517075
18669114	10.4314/eajph.v5i1.38968	NA
18670219	10.1097/QAD.0b013e32830a502e	PMC2637615
1867411	10.1002/ar.1092300310	NA
1868318	10.1016/0007-1935(91)90103-T	NA
18685956	10.1007/s10493-008-9180-8	NA
18686155	10.1080/00224490802204472	NA
1868825	10.1016/0920-1211(91)90072-n	NA
18688705	10.1007/s10461-008-9445-6	NA
18689078	10.1647/2007-036R.1	NA
18689436	10.1093/heapol/czn031	NA
18693473	10.1177/156482650802900203	NA
18697315	10.3376/1081-1710(2008)33[129:codaht]2.0.co;2	NA
18700348	10.4314/eamj.v85i4.9639	NA
18700350	10.4314/eamj.v85i4.9641	NA
18700351	10.4314/eamj.v85i4.9642	NA
18700353	10.4314/eamj.v85i4.9644	NA
18700354	10.4314/eamj.v85i4.9645	NA
18706102	10.1186/1475-2875-7-155	PMC2533674
18709212	10.1080/17290376.2008.9724906	NA
18717995	10.1186/1741-7015-6-23	PMC2562382
18717996	10.1186/1741-7015-6-24	PMC2538540
18717998	10.1186/1475-2875-7-159	PMC2531188
1871884	10.1177/004947559102100212	NA
18719161	10.1136/adc.2007.126508	PMC2654066
18721187	10.1111/j.1365-3156.2008.02136.x	NA
18721721	10.1016/j.jcrs.2008.05.035	NA
18722336	10.1016/j.actatropica.2008.07.006	NA
18725148	10.1016/j.jneb.2008.04.353	NA
18727851	10.1179/146532808X335679	PMC3908377
18753231	10.1099/vir.0.83501-0	NA
1875361	10.1093/jmedent/28.3.330	NA
18759948	10.1111/j.1600-0684.2008.00282.x	NA
18768793	10.1073/pnas.0806040105	PMC2533211
18771088	NA	NA
18783921	10.1016/j.ijom.2008.07.019	NA
18786069	10.1111/j.1365-3024.2008.01054.x	NA
18786073	10.1111/j.1865-1682.2008.01042.x	NA
18787753	10.1007/s00128-008-9530-6	NA
1879668	10.1016/0016-6480(91)90116-n	NA
18803833	10.1186/1475-2875-7-181	PMC2556699
18804958	10.1016/j.eplepsyres.2008.08.002	PMC2599866
1880757	10.1111/j.1550-7408.1991.tb04424.x	NA
18814531	10.4314/eamj.v85i5.9615	PMC2669166
18814533	10.4314/eamj.v85i5.9617	NA
18814535	10.4314/eamj.v85i5.9619	NA
18814536	10.4314/eamj.v85i5.9620	NA
18817021	10.4314/eamj.v85i6.9622	NA
18817022	10.4314/eamj.v85i6.9623	NA
18817024	10.4314/eamj.v85i6.9625	NA
18817025	10.4314/eamj.v85i6.9626	NA
18817026	10.4314/eamj.v85i6.9627	NA
18817027	10.4314/eamj.v85i6.9628	NA
18817028	10.4314/eamj.v85i6.9629	NA
18819658	10.3923/pjbs.2008.1646.1649	NA
1882499	10.1016/0304-4017(91)90144-k	NA
18826815	10.3201/eid1410.070781	PMC2573462
18833329	10.1371/journal.pone.0003327	PMC2553265
18835115	10.1016/j.anireprosci.2008.08.023	NA
18836541	10.1002/j.2051-5545.2008.tb00189.x	PMC2559925
18846231	10.1371/journal.pntd.0000238	PMC2565695
18926037	NA	NA
18929596	10.1016/j.pbb.2008.09.011	NA
18931072	10.1099/vir.0.2008/005413-0	PMC3347796
18939972	10.1186/1478-7954-6-5	PMC2577623
18946706	10.1007/s10886-008-9549-5	NA
1894921	10.1080/03601239109372742	NA
18957776	10.2166/wh.2009.109	PMC2720591
18958578	10.1007/s11250-008-9246-y	NA
18966912	10.1016/S0039-9140(97)00041-6	NA
1896770	NA	NA
18969564	10.1016/j.talanta.2004.02.037	NA
18975120	10.1007/s11250-008-9250-2	NA
18975123	10.1007/s11250-008-9137-2	NA
18975126	10.1007/s11250-008-9140-7	NA
18978532	10.1097/QCO.0b013e3283184245	NA
18983806	10.1016/j.actatropica.2008.09.020	NA
18984188	10.1016/S0140-6736(08)61655-4	PMC2607008
18987988	10.1007/s11046-008-9164-6	NA
18996374	10.1016/j.exppara.2008.10.007	NA
18996547	10.1016/j.marpolbul.2008.10.002	NA
18998204	10.1007/s10461-008-9485-y	NA
1901066	10.1083/jcb.113.1.87	PMC2288915
19013705	10.1016/j.resuscitation.2008.09.019	PMC2706393
19014421	10.1186/1758-2652-11-6	PMC2588552
1901640	10.1111/j.1365-3024.1991.tb00262.x	NA
19018658	10.1371/journal.pmed.0050227	PMC2586344
19019204	10.1186/1475-2875-7-238	PMC2626599
19019422	10.1016/S0140-6736(08)61596-2	PMC2652031
19019602	10.1016/j.respe.2008.08.005	NA
19021892	10.1111/j.1365-3156.2008.02193.x	NA
1902341	10.1016/0165-2427(91)90096-u	NA
19024414	NA	NA
19033324	10.1093/heapol/czn042	NA
19037738	10.1007/s11250-008-9272-9	NA
19040134	10.4102/ojvr.v75i3.95	NA
19041710	10.1016/j.jep.2008.10.033	NA
1904388	10.1159/000156531	NA
1905555	NA	NA
19056477	10.1016/j.jep.2008.10.037	NA
19057813	10.1590/s0074-02762008000700004	NA
19064524	10.3945/ajcn.2008.26510	PMC2635111
19064627	10.1056/NEJMoa0807381	PMC2655100
19064893	10.1128/AAC.00831-08	PMC2650535
1907045	10.1007/bf02361186	NA
19071957	10.1371/journal.pmed.0050241	PMC2596856
19072134	10.1086/595792	PMC2636678
1907327	10.1093/tropej/37.3.136	NA
19076503	10.1111/j.1460-9592.2008.02869.x	NA
1907728	10.1017/s0031182000064295	NA
19087286	10.1186/1475-2875-7-256	PMC2615447
19091474	10.1016/j.vetpar.2008.11.005	NA
19098557	10.1097/SCS.0b013e31818c0504	NA
19102687	10.1089/aid.2008.0018	NA
19102688	10.1089/aid.2008.0085	NA
19102746	10.1186/1475-2875-7-262	PMC2635380
19103888	10.1258/ijsa.2008.008225	NA
19108688	10.1089/aid.2008.0144	NA
19108737	10.1186/1756-3305-1-46	PMC2615751
19115000	10.1371/journal.pone.0004050	PMC2603594
19115089	10.1007/s11250-008-9172-z	NA
19115555	10.4314/eamj.v85i8.9655	NA
19115556	10.4314/eamj.v85i8.9656	NA
19115557	10.4314/eamj.v85i8.9657	NA
19115559	10.4314/eamj.v85i8.9659	NA
19122794	NA	PMC2613342
19127977	10.1371/journal.pmed.1000015	PMC2613424
19128453	10.1186/1475-2875-8-4	PMC2630996
19133419	10.4314/eamj.v85i7.9648	NA
19133420	10.4314/eamj.v85i7.9649	NA
19133421	10.4314/eamj.v85i7.9650	NA
19133423	10.4314/eamj.v85i7.9646	NA
19133424	10.4314/eamj.v85i7.9647	NA
19134190	10.1186/1475-2875-8-7	PMC2645421
19137419	10.1007/s10823-008-9090-6	NA
19137450	10.1007/s11250-008-9280-9	NA
19144164	10.1186/1744-859X-8-1	PMC2631009
19146742	NA	NA
1914973	NA	NA
1914974	NA	NA
1914979	NA	NA
1914980	NA	NA
19152558	10.1111/j.1365-3156.2008.02209.x	PMC2654067
19154650	10.1017/S0031182008005386	NA
19161598	10.1186/1478-7547-7-3	PMC2640355
19167668	10.1016/j.jadohealth.2008.06.004	NA
19171680	10.1128/JCM.01905-08	PMC2668310
19175292	10.1371/journal.pbio.1000023	PMC2631071
19181062	10.2987/5734.1	NA
19182059	10.1258/ijsa.2008.008007	NA
19191610	10.1086/596494	PMC2673056
19192694	10.12968/denu.2008.35.10.705	NA
19197782	10.1080/08897070802606410	NA
19197783	10.1080/08897070802606436	NA
19198524	10.1603/033.046.0114	NA
19218332	10.1093/heapol/czn050	NA
19223480	10.1128/IAI.01358-08	PMC2681775
19225187	10.1088/0952-4746/29/1/007	NA
19225401	10.1097/QAI.0b013e318198a8a4	PMC3223246
19226734	10.1371/journal.pmed.0050086	PMC2292749
19227551	10.1007/978-1-4020-8749-3_22	NA
19230771	10.1016/S1470-2045(09)70004-X	NA
19233968	10.2146/ajhp080604	NA
1923566	10.1111/j.1365-3024.1991.tb00294.x	NA
1924254	10.1007/bf00928414	NA
19247448	10.1371/journal.pone.0004626	PMC2644760
19248448	10.7748/ns2009.01.23.21.35.c6766	NA
19249107	10.1016/j.vetimm.2009.01.008	NA
19258721	10.1159/000205526	NA
19260389	NA	NA
19262754	10.1371/journal.pone.0004708	PMC2650803
19263088	10.1007/s00484-009-0216-5	NA
19263852	10.3376/1081-1710-33.2.321	NA
1926547	10.1177/004947559102100305	NA
1926564	10.1177/004947559102100302	NA
19267903	10.1186/1476-072X-8-13	PMC2666649
19270301	NA	PMC2821587
1927283	10.3109/00016359109005907	NA
19276145	10.1093/tropej/fmp016	NA
19277444	10.1007/s00128-009-9672-1	NA
19284626	10.1186/1472-6963-9-46	PMC2662828
1928563	10.4269/ajtmh.1991.45.290	NA
19287544	NA	PMC2643034
1928904	NA	NA
19289830	10.1073/pnas.0807414106	PMC2663982
1931184	10.1016/1050-3862(91)90023-k	NA
19318094	10.1016/j.exppara.2009.03.010	PMC2691925
19323591	10.1371/journal.pmed.1000048	PMC2659708
19326704	NA	NA
19326710	NA	NA
19327052	10.1089/aid.2008.0228	NA
19329200	10.1016/j.prevetmed.2009.02.010	NA
1933171	10.1111/j.1464-410x.1991.tb15370.x	NA
19333368	10.1371/journal.pntd.0000345	PMC2657202
19339898	10.1097/QAI.0b013e318198a96a	NA
1934052	NA	NA
19341536	10.1179/136485909X398230	NA
19346273	10.1093/heapol/czp013	PMC2699243
19346368	NA	NA
19346388	NA	NA
19346392	NA	NA
19347756	10.1080/08897070902802125	NA
1935730	NA	NA
1935731	NA	NA
19357759	NA	PMC2584330
19364853	10.1128/AAC.01689-08	PMC2704629
19371407	10.1186/1475-2875-8-64	PMC2674467
19371425	10.1186/1476-072X-8-19	PMC2676261
19374313	10.4314/eajph.v5i3.38992	NA
19374317	10.4314/eajph.v5i3.38996	NA
19377714	10.2471/blt.08.051474	PMC2654653
1937812	NA	PMC259075
19384648	10.1007/s12245-008-0065-8	PMC2657254
19386134	10.1186/1742-4755-6-6	PMC2675520
1940495	10.1016/s0901-5027(05)80173-0	NA
19405863	10.1086/598862	NA
19405971	10.1186/1472-698X-9-10	PMC2683791
19407116	NA	PMC2679204
19412535	10.1371/journal.pone.0005340	PMC2671594
19413204	10.4314/eamj.v85i11.9674	NA
19413210	10.4314/eamj.v85i11.9677	NA
19413212	10.4314/eamj.v85i12.43535	NA
19413214	NA	PMC2923054
19413216	NA	NA
19413219	10.4314/eamj.v85i12.43538	NA
1941915	10.1093/jmedent/28.4.533	NA
1941930	10.1093/jmedent/28.5.630	NA
19419333	10.1086/599095	NA
1942073	10.1002/jmor.1052080205	NA
19422726	10.1186/1475-9276-8-15	PMC2683851
19427295	10.1016/j.actatropica.2009.04.012	PMC2763435
19428010	10.1016/j.ijgo.2009.04.009	NA
19429353	10.1016/j.jep.2009.02.007	NA
1943163	10.1016/0378-8741(91)90173-b	NA
19434232	10.1371/journal.pntd.0000435	PMC2674566
19434352	10.1007/s00128-009-9746-0	NA
19434932	10.1086/597120	PMC2891190
19437176	10.1080/13691050902792771	NA
19437309	10.1080/09286580902738183	NA
19438605	10.1111/j.1365-2249.2009.03937.x	PMC2691981
19439097	10.1186/1475-2875-8-100	PMC2688519
19442668	10.1016/j.jinsphys.2009.04.015	NA
